date,time,headline_raw
15/4/2026,0:02:03,ACCIONES ESTADOUNIDENSES-Wall St sube gracias a la esperanza de que se reanuden las conversaciones entre EE.UU. e Iran y a la mejora de los beneficios
15/4/2026,0:02:00,STOCKS AMERICAINS-Wall St reprend des couleurs grace a l'espoir d'une reprise des négociations entre les Etats-Unis et I'Iran et a la hausse des bénéfices
15/4/2026,0:01:55,SREMAS-7 4 ULE. OK 19 ES BAS OBA C 3S Ye: ak FAL EIS CES
15/4/2026,0:01:20,"Wall St rallies on hopes for renewed US- Iran talks, earnings boost US STOCKS"
14/4/2026,23:45:36,"U.S. STOCKS EXTEND GAINS, S&P 500 «SPX UP 1.00 PCT"
14/4/2026,22:41:07,"AVISO-Wall St se dispara ante la esperanza de una distension en Oriente Medio; los resultados, en el punto de mira"
14/4/2026,22:35:05,AVVISO-Wall St sale grazie alle speranze di una distensione in Medio Oriente; in primo piano gli utili
14/4/2026,22:28:20,AVISO-Wall Street sobe com esperancas de desescalada no Oriente Médio; resultados em foco
14/4/2026,22:18:56,"FERS Ress Sei, Bw"
14/4/2026,22:18:56,"FERS Rea AAA, SERB BK; Rae RR"
14/4/2026,22:18:47,STOCKS AMERICAINS-Wall St bondit sur l'espoir d'une désescalade au Proche- Orient les bénéfices en ligne de mire
14/4/2026,22:18:32,"SKE 7 + J, PERTBSEAL RAS CLA, R (ct"
14/4/2026,22:18:31,Oo] =A|-27} rr Z= otodt 7|At OS t 7| Cheol 8s. AY ES US-WERTPAPIERE-Wall St steigt aufgrund der Hoffnung auf eine Deeskalation im Nahen Osten; Gewinne im Fokus
14/4/2026,22:17:57,"Wall St jumps on Mideast de-escalation hopes; earnings in focus US STOCKS U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00% U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00 PCT US STOCKS SNAPSHOT-Wall St opens higher as Mideast de-escalation hopes lift sentiment"
14/4/2026,21:30:30,"NASDAQ .IXIC UP 161.69 POINTS, OR 0.70 PERCENT, AT 23,345.43 AFTER MARKET OPEN"
14/4/2026,21:30:30,"S&P 500 .INX UP 21.42 POINTS, OR 0.31 PERCENT, AT 6,907.66 AFTER MARKET OPEN"
14/4/2026,21:30:30,"DOW JONES .DJI UP 30.32 POINTS, OR 0.06 %, AT 48,248.57 AFTER MARKET OPEN"
14/4/2026,21:30:30,"DOW JONES .DJI UP 30.32 POINTS, OR 0.06 PERCENT, AT 48,248.57 AFTER MARKET OPEN"
14/4/2026,21:28:06,CBOE VOLATILITY INDEX FALLS 0.88 POINTS AT 18.24
14/4/2026,21:02:52,"TITOLI USA-Gli indici di Wall Street erano in procinto di aprire in rialzo grazie alle speranze di una distensione nel Medio Oriente, con gli utili in primo piano"
14/4/2026,21:02:37,"RES 7 + SO RRMHBBUS. ARR TERA ORD LAL CHES. Oo] FAl-W7} AI 1,eoots 7|Xt ett 7| Ch Hols ote A Zubr 218 2a eS"
14/4/2026,21:02:25,"SHE HRS Bei, Ba PHBScE eS, APRA RAE RRA"
14/4/2026,21:02:25,"FERS HReAsBeA, SRE Fees, MIRAE RA"
14/4/2026,21:02:19,ACCIONES ESTADOUNIDENSES-Los indices de Wall Street abriran al alza gracias a las esperanzas de distension en Oriente Medio y con los resultados en el punto de mira
14/4/2026,21:02:15,"STOCKS AMERICAINS-Les indices de Wall Street devraient ouvrir a la hausse sur l'espoir d'une désescalade au Proche- Orient, les bénéfices en ligne de mire"
14/4/2026,21:01:34,"Wall St indexes set to open higher on Mideast de-escalation hopes, earnings in focus US STOCKS"
14/4/2026,19:55:43,BOLSA EUA-Os futuros do S&P 500 e do Nasdaq sobem com as esperancas de desescalada no Oriente Médio e com os resultados corporativos em foco.
14/4/2026,19:55:40,"O|S FAL-SaP 500, AS MB, SS 2 yest 7A $s, HA FS"
14/4/2026,19:55:21,"STOCKS AMERICAINS-Le S&P 500 et le Nasdaq progressent sur fond d'espoir de désescalade au Proche-Orient, mais les résultats sont au rendez-vous"
14/4/2026,19:55:19,"SHE HRS Bei, Hes 500 FSSIMETE BAIA ik, Ase Bae ah"
14/4/2026,19:55:19,"FERS HRaAR BAA, te 500 FRSA ATER Fak, MRA"
14/4/2026,19:55:17,"TITOLI USA-I futures dell'S&P 500 e del Nasdaq salgono grazie alle speranze di una distensione nel Medio Oriente, con gli utili in primo piano"
14/4/2026,19:55:14,HREWA- S&P 500. tA Y 75H Ic HER SSAAe FORA CLA RBICEE
14/4/2026,19:55:10,ACCIONES ESTADOUNIDENSES-Los futuros del S&P 500 y el Nasdaq suben gracias a las esperanzas de distensién en Oriente Proximo y a la atencién prestada a los resultados
14/4/2026,19:54:30,"S&P 500, Nasdaq futures rise on Mideast de-escalation hopes, earnings in focus US STOCKS"
14/4/2026,17:07:19,"US stock futures climb as traders cling to de-escalation hopes, await earnings US STOCKS"
14/4/2026,16:06:26,"US S&P 500 E-MINI FUTURES UP 0.17%, DOW FUTURES UP 0.12%, NASDAQ 100 FUTURES UP 0.32%"
14/4/2026,5:10:20,Wall Street indexes gain as investors hold out hope for US-Iran resolution REFILE US STOCKS
14/4/2026,4:00:36,Wall Street indexes gain as investors hold out hope for US-Iran resolution US STOCKS
14/4/2026,4:00:32,"S&P 500 .SPX UNOFFICIALLY CLOSES UP 69.17 POINTS, OR 1.01 PERCENT, AT 6,886.06"
14/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 278.78 POINTS, OR 0.58 PERCENT, AT 48,195.35"
14/4/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES UP 277.11 POINTS, OR 1.21 PERCENT, AT 23,180.00"
14/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 283.01 POINTS, OR 0.59%, AT 48,199.58"
14/4/2026,3:55:44,"U.S. STOCKS EXTEND GAINS, S&P 500 «SPX UP 1.00 PCT"
14/4/2026,3:50:03,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00% U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00 PCT"
14/4/2026,2:54:23,Wall Street indexes gain as investors hold out hope for US-Iran resolution US STOCKS
14/4/2026,1:06:39,"S&P 500 UP 0.5%, DOW UP 0.04%, NASDAQ UP 0.7%"
14/4/2026,0:23:37,Wall St indexes mixed as US-Iran concerns clash with bargain-hunting US STOCKS
13/4/2026,22:14:19,Wall St indexes fall after failed US-Iran peace talks unsettle investors US STOCKS
13/4/2026,22:04:52,"NASDAQ REVERSES COURSE, LAST UP 0.2%"
13/4/2026,21:34:27,US STOCKS SNAPSHOT-Wall St subdued at open as failed US-Iran talks unsettle investors
13/4/2026,21:30:30,"NASDAQ .IXIC DOWN 52.13 POINTS, OR 0.23 PERCENT, AT 22,850.77 AFTER MARKET OPEN"
13/4/2026,21:30:30,"DOW JONES .DJI DOWN 232.37 POINTS, OR 0.48 PERCENT, AT 47,684.20 AFTER MARKET OPEN"
13/4/2026,21:30:30,"S&P 500 .INX DOWN 14.23 POINTS, OR 0.21 PERCENT, AT 6,802.66 AFTER MARKET OPEN"
13/4/2026,21:30:30,"DOW JONES .DJI DOWN 232.37 POINTS, OR 0.48 %, AT 47,684.20 AFTER MARKET OPEN"
13/4/2026,20:50:35,Wall St set for subdued open as failed US- Iran peace talks fuel investor angst US STOCKS
13/4/2026,20:01:51,"U.S. S&P 500 E-MINI FUTURES AND NASDAQ 100 FUTURES DOWN 0.7% EACH, DOW FUTURES DOWN 1%"
13/4/2026,20:01:50,U.S. STOCK INDEX FUTURES EXTEND LOSSES
13/4/2026,19:27:09,Wall St futures slip as failed US-Iran peace talks fuel investor angst US STOCKS
13/4/2026,17:52:08,CBOE VOLATILITY INDEX RISES 2.01 POINTS AT 21.24
13/4/2026,17:20:33,Wall Street futures drop after US-Iran peace talks fail US STOCKS
13/4/2026,16:00:57,"US S&P 500 E-MINI FUTURES DOWN 0.6%, DOW FUTURES SLIP 0.5%, NASDAQ 100 FUTURES DROP 0.7% TRADING AFTER US-IRAN PEACE TALKS FAIL"
